         481573117 function calls (477158168 primitive calls) in 1291.467 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        3    0.000    0.000    0.000    0.000 C:\Python34\lib\threading.py:210(__init__)
       19    0.000    0.000    0.000    0.000 {built-in method repr}
        1    0.000    0.000    0.002    0.002 C:\Python34\lib\encodings\__init__.py:69(search_function)
        1    0.000    0.000   33.079   33.079 C:\Python34\lib\site-packages\plotly\graph_objs\_figure.py:13(__init__)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeselector\button\_stepmode.py:6(__init__)
       29    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\structures.py:58(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\util\url.py:132(parse_url)
        2    0.000    0.000   27.533   13.766 C:\Python34\lib\socket.py:364(readinto)
        7    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:2869(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\numpy\core\numerictypes.py:927(_can_coerce_all)
        8    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:677(reach)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\response.py:531(_update_chunk_length)
        1    0.000    0.000    0.004    0.004 C:\Python34\lib\site-packages\plotly\validators\scatter\selected\__init__.py:1(<module>)
        7    0.000    0.000    0.000    0.000 C:\Python34\lib\_collections_abc.py:426(__contains__)
       23    0.000    0.000    0.000    0.000 C:\Python34\lib\threading.py:237(__exit__)
        9    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\_plotly_utils\basevalidators.py:1466(<listcomp>)
       15    0.000    0.000    0.000    0.000 C:\Python34\lib\xml\etree\ElementTree.py:611(iter)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\socket.py:352(__init__)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\zipfile.py:187(_EndRecData64)
       22    0.000    0.000    0.000    0.000 C:\Python34\lib\threading.py:249(_is_owned)
        3    0.000    0.000    0.002    0.001 C:\Python34\lib\site-packages\plotly\config.py:25(get_config)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\adapters.py:111(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\utils.py:45(proxy_bypass_registry)
       24    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\dtypes\common.py:191(is_categorical)
        7    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\frame.py:686(iteritems)
       58    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:189(mgr_locs)
        2    0.000    0.000    0.001    0.001 C:\Python34\lib\site-packages\plotly\config.py:12(get_credentials)
       18    0.000    0.000    0.000    0.000 C:\Python34\lib\collections\__init__.py:190(setdefault)
       21    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\packages\six.py:184(find_module)
        3    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\utils.py:856(guess_json_utf)
       20    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\common.py:464(_apply_if_callable)
        4    0.000    0.000    0.000    0.000 C:\Python34\lib\json\encoder.py:98(__init__)
       40    0.000    0.000    0.000    0.000 C:\Python34\lib\ntpath.py:65(_get_colon)
        1    0.000    0.000    0.004    0.004 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeslider\yaxis\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\email\parser.py:60(parsestr)
        3    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\cookies.py:37(__init__)
        3    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\basedatatypes.py:3420(_process_kwargs)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:3246(apply)
        4    0.000    0.000    0.000    0.000 C:\Python34\lib\enum.py:196(__call__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_calendar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\version.py:5(stable_semver)
        1    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\email\parser.py:42(parse)
       11    0.000    0.000    0.000    0.000 C:\Python34\lib\distutils\version.py:308(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method array_equivalent_object}
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\_collections_abc.py:434(keys)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:5632(_fast_count_smallints)
        3    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\hooks.py:17(default_hooks)
       40    0.000    0.000    0.000    0.000 C:\Python34\lib\ntpath.py:47(_get_altsep)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\models.py:437(prepare_headers)
        1    0.000    0.000    0.004    0.004 C:\Python34\lib\site-packages\plotly\validators\layout\geo\center\__init__.py:1(<module>)
        1    0.000    0.000    0.156    0.156 C:\Python34\lib\site-packages\plotly\plotly\plotly.py:1883(_open_url)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:3038(_process_date_conversion)
        1    0.000    0.000    0.001    0.001 C:\Python34\lib\site-packages\pandas\io\json\json.py:29(to_json)
        4    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:1553(_cookies_from_attrs_set)
       32    0.000    0.000    0.000    0.000 C:\Python34\lib\email\_policybase.py:299(header_fetch_parse)
        1    0.000    0.000   31.070   31.070 C:\Python34\lib\site-packages\requests\api.py:16(request)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\connectionpool.py:812(_new_conn)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\http\cookiejar.py:1197(vals_sorted_by_key)
        2    0.000    0.000   27.533   13.766 C:\Python34\lib\ssl.py:611(read)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\api\utils.py:22(basic_auth)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\generic.py:558(_set_axis)
       33    0.000    0.000    0.000    0.000 C:\Python34\lib\email\utils.py:51(_has_surrogates)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_autorange.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\netrc.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Python34\lib\xml\etree\ElementPath.py:59(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\ipaddress.py:27(ip_address)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\sessions.py:666(merge_environment_settings)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\abc.py:132(__new__)
        1    0.000    0.000    0.003    0.003 C:\Python34\lib\site-packages\plotly\validators\layout\grid\domain\__init__.py:1(<module>)
        2    0.000    0.000    0.001    0.001 C:\Python34\lib\site-packages\requests\cookies.py:118(extract_cookies_to_jar)
        4    0.000    0.000    0.000    0.000 C:\Python34\lib\socket.py:82(_intenum_converter)
        1    0.000    0.000    0.115    0.115 C:\Python34\lib\ssl.py:354(wrap_socket)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\http\client.py:494(close)
       10    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\_plotly_utils\basevalidators.py:138(is_array)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\structures.py:57(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\camera\eye\_z.py:6(__init__)
       11    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\dtypes\common.py:824(is_signed_integer_dtype)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\utils.py:692(should_bypass_proxies)
       12    0.000    0.000    0.000    0.000 C:\Python34\lib\sre_parse.py:85(closegroup)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:3528(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\xlrd\sheet.py:46(Sheet)
       21    0.000    0.000    0.000    0.000 C:\Python34\lib\email\feedparser.py:128(__next__)
       30    0.000    0.000    0.000    0.000 {method 'close' of 'xml.etree.ElementTree.XMLParser' objects}
       23    0.000    0.000    0.000    0.000 C:\Python34\lib\queue.py:242(_qsize)
        1    0.000    0.000    0.013    0.013 <frozen importlib._bootstrap>:1708(load_module)
        2    0.000    0.000   27.533   13.766 C:\Python34\lib\ssl.py:737(recv_into)
       14    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\requests\models.py:814(content)
        1    0.000    0.000    0.019    0.019 C:\Python34\lib\xml\etree\cElementTree.py:3(<module>)
        2    0.000    0.000    1.561    0.781 C:\Python34\lib\ssl.py:673(send)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_anchor.py:1(<module>)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\zipfile.py:1050(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\tickfont\_color.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\tickfont\_size.py:1(<module>)
        7    0.000    0.000    0.000    0.000 C:\Python34\lib\urllib\parse.py:178(_hostinfo)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\urllib3\_collections.py:224(extend)
        1    0.000    0.000    0.003    0.003 C:\Python34\lib\site-packages\plotly\validators\scatter\unselected\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\tickfont\_size.py:1(<module>)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:1194(_validate_parse_dates_arg)
       10    0.000    0.000    0.000    0.000 C:\Python34\lib\_collections_abc.py:438(items)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\yaxis\_categoryarray.py:1(<module>)
    19/11    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.003    0.003 C:\Python34\lib\site-packages\plotly\validators\scatter\stream\__init__.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\scene\yaxis\_range.py:1(<module>)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:3013(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeslider\yaxis\_rangemode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\selected\_textfont.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\grid\_yaxes.py:1(<module>)
       81    0.000    0.000    0.000    0.000 C:\Python34\lib\urllib\parse.py:87(_noop)
       19    0.000    0.000    0.000    0.000 C:\Python34\lib\json\encoder.py:216(floatstr)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_tickformat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\urllib\parse.py:166(_userinfo)
        2    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\numpy\core\numeric.py:2389(array_equal)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_tickfont.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\line\_autocolorscale.py:1(<module>)
       30    0.000    0.000    0.000    0.000 C:\Python34\lib\ntpath.py:35(_get_empty)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\aaxis\_tickformatstops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\titlefont\_color.py:1(<module>)
        6    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\core\internals.py:3061(set_axis)
        1    0.000    0.000    0.000    0.000 {built-in method is_datetime_array}
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\pandas\io\parsers.py:1396(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\geo\_countrycolor.py:1(<module>)
        5    0.000    0.000    0.000    0.000 C:\Python34\lib\zipfile.py:1466(__del__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\_data.py:6(__init__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\titlefont\_size.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\caxis\_tickangle.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\ternary\baxis\_linecolor.py:1(<module>)
       10    0.000    0.000    0.000    0.000 C:\Python34\lib\_collections_abc.py:475(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\_hovermode.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\titlefont\_size.py:1(<module>)
        4    0.000    0.000    0.000    0.000 C:\Python34\lib\enum.py:440(__new__)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\rangeselector\_y.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\scatter\marker\colorbar\_showtickprefix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\http\client.py:969(putrequest)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\titlefont\_family.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Python34\lib\site-packages\plotly\validators\layout\xaxis\tickfont\_size.py:1(<module>)
